IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8372127
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8462322
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8556164
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8656237
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8763354
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8878411
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8999696
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9119628
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9237203
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9359015
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9485576
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9614479
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9741881
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9863480
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9976248
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10071567
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10152522
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",31,"Azerbaijan","AZ","AZE",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10232753
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8010429
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8039626
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8078992
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8120104
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8171217
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8227035
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8267763
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8294722
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8321131
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8342936
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8362829
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8391200
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8429637
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8479539
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8546066
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8642421
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8736487
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8797496
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8840513
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",40,"Austria","AT","AUT",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8879940
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3168524
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3133134
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3105038
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3084102
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3065745
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3047246
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3026487
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3004393
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2983421
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2964297
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2946293
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2928976
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2914421
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2901385
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2889930
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2878595
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2865835
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2851923
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2836557
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",51,"Armenia","AM","ARM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2820602
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10264343
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10309256
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10355569
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10402551
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10456163
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10516978
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10582975
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10653697
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10726716
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10801357
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10877947
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10955743
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11031140
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11103257
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11176723
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11248304
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11316836
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11384490
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11448596
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",56,"Belgium","BE","BEL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11510568
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4179350
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4194932
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4198410
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4183757
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4142860
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4094297
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4058086
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4007876
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3943392
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3877750
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3811088
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3743142
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",70,"Bosnia and Herzegovina","BA","BIH",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3674374
