IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39070501
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39476851
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39876112
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40273769
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40684339
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41100123
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41520740
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41952365
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42388269
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42824054
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43257066
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43668242
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44054616
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44413596
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",32,"Argentina","AR","ARG",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44745520
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",325014
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",329626
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",334002
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",338491
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",343090
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",347804
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",352665
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",357667
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",362795
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",368057
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",373272
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",377950
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",382061
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",385650
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",389131
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",392698
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",395977
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",399020
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",401907
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",44,"Bahamas","BS","BHS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",404557
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",264657
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",265377
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",266455
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",267499
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",268505
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",269477
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",270426
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",271444
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",272636
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",273792
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",274711
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",275487
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",276198
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",276865
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",277493
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",278083
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",278649
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",279187
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",279689
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",52,"Barbados","BB","BRB",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",280180
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8592656
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8746084
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8900583
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9057378
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9216279
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9377388
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9542663
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9711152
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9880593
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10051318
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10223270
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10396246
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10569697
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10743349
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10916988
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11090086
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11263016
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11435534
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11606905
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",68,"Bolivia (Plurinational State of)","BO","BOL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11777315
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",175873720
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",178211882
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",180476686
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",182629278
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",184722043
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",186797334
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",188820682
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",190779453
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",192672317
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",194517549
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",196353492
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",76,"Brazil","BR","BRA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",198185302
