IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",748325
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",778257
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",833451
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",901921
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",970981
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1040532
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1110344
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1179453
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1213645
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1212077
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1224940
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1261673
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1311135
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1362142
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1409661
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1456834
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1487340
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",48,"Bahrain","BH","BHR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1494189
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",742033
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",765491
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",789129
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",806411
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",818373
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",830862
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",846947
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",865196
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",882886
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",901103
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",919200
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",936811
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",954297
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",971753
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",989087
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1006259
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1023262
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1040233
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1057198
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",262,"Djibouti","DJ","DJI",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1073994
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",65544383
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",66674851
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",67327117
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",67954699
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",69061675
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",70182594
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",71275760
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",72319419
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",73318394
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",74322685
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",75373855
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",76342971
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",77324451
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",78458928
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",79961672
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",81790841
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",83306231
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",84505077
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",85617562
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",364,"Iran (Islamic Republic of)","IR","IRN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",86564202
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24628858
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25425663
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26255343
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27068823
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27858948
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28698685
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28905607
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28660887
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29218382
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30289041
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31264875
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32378061
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33864447
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35481800
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36746488
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37757813
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38697943
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39621162
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40590700
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",368,"Iraq","IQ","IRQ",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41563521
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5056174
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5163310
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5275532
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5396117
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5532423
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5678535
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6075549
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6473457
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6632873
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6780493
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6931259
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",400,"Jordan","JO","JOR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7109980
